transaction_id,date,customer_id,product_id,product_name,category,region,channel,payment_method,quantity,unit_price,discount_pct,net_unit_price,revenue,cogs,profit
TXN01623,2023-08-10,CUST0093,PROD015,Cutting Board,Home & Kitchen,West,Online,Debit Card,2,19.99,0.16,16.79,33.58,21.4,12.18
TXN01736,2023-08-10,CUST0308,PROD010,Sneakers,Clothing,North,In-Store,Credit Card,5,99.99,0.07,92.99,464.95,281.12,183.83
TXN01506,2023-08-10,CUST0456,PROD030,Perfume 50ml,Beauty,North,In-Store,Cash,3,69.99,0.11,62.29,186.87,113.28,73.59
TXN01176,2023-08-10,CUST0103,PROD002,Wireless Earbuds,Electronics,West,In-Store,Credit Card,1,89.99,0.23,69.29,69.29,43.96,25.33
TXN00093,2023-08-10,CUST0377,PROD024,SQL Mastery,Books,East,Mobile App,UPI,4,34.99,0.02,34.29,137.16,62.82,74.34
TXN00482,2023-08-11,CUST0332,PROD002,Wireless Earbuds,Electronics,North,Mobile App,Debit Card,5,89.99,0.21,71.09,355.45,222.41,133.04
TXN00732,2023-08-11,CUST0129,PROD006,Running Jacket,Clothing,East,Mobile App,Net Banking,1,79.99,0.16,67.19,67.19,34.07,33.12
TXN01102,2023-08-11,CUST0003,PROD004,"Tablet 10""",Electronics,East,Mobile App,Debit Card,4,399.99,0.04,383.99,1535.96,799.85,736.11
TXN01410,2023-08-11,CUST0178,PROD017,Dumbbell Set,Sports,East,Online,UPI,5,79.99,0.14,68.79,343.95,223.14,120.81
TXN00390,2023-08-11,CUST0081,PROD026,Vitamin C Serum,Beauty,North,Online,UPI,4,34.99,0.24,26.59,106.36,51.37,54.99
TXN00345,2023-08-11,CUST0060,PROD014,Knife Set,Home & Kitchen,West,Mobile App,Cash,2,44.99,0.01,44.54,89.08,41.62,47.46
TXN01069,2023-08-11,CUST0153,PROD022,Python Crash Course,Books,Central,Online,Credit Card,4,39.99,0.12,35.19,140.76,81.49,59.27
TXN01130,2023-08-11,CUST0189,PROD029,Hair Dryer,Beauty,South,In-Store,Credit Card,2,59.99,0.11,53.39,106.78,63.64,43.14
TXN01949,2023-08-11,CUST0308,PROD017,Dumbbell Set,Sports,West,In-Store,Credit Card,1,79.99,0.0,79.99,79.99,49.63,30.36
TXN01441,2023-08-12,CUST0141,PROD022,Python Crash Course,Books,South,In-Store,Cash,1,39.99,0.09,36.39,36.39,19.82,16.57
TXN01762,2023-08-12,CUST0371,PROD020,Jump Rope,Sports,West,In-Store,Credit Card,3,14.99,0.09,13.64,40.92,18.58,22.34
TXN00164,2023-08-13,CUST0269,PROD022,Python Crash Course,Books,Central,Mobile App,Debit Card,1,39.99,0.06,37.59,37.59,20.21,17.38
TXN00020,2023-08-13,CUST0461,PROD028,Lipstick Set,Beauty,Central,In-Store,Credit Card,4,39.99,0.25,29.99,119.96,69.57,50.39
TXN00194,2023-08-13,CUST0018,PROD027,Moisturizer SPF30,Beauty,South,Online,Debit Card,1,29.99,0.04,28.79,28.79,16.45,12.34
TXN00108,2023-08-14,CUST0052,PROD025,ML for Beginners,Books,Central,In-Store,Credit Card,3,29.99,0.22,23.39,70.17,43.84,26.33
TXN01320,2023-08-14,CUST0297,PROD006,Running Jacket,Clothing,East,Online,Cash,1,79.99,0.05,75.99,75.99,41.9,34.09
TXN00663,2023-08-14,CUST0344,PROD012,Coffee Maker,Home & Kitchen,North,In-Store,Debit Card,2,69.99,0.07,65.09,130.18,72.44,57.74
TXN01532,2023-08-14,CUST0061,PROD019,Water Bottle,Sports,East,Mobile App,Cash,2,24.99,0.11,22.24,44.48,22.35,22.13
TXN00395,2023-08-14,CUST0239,PROD014,Knife Set,Home & Kitchen,East,Online,UPI,3,44.99,0.05,42.74,128.22,58.84,69.38
TXN01238,2023-08-14,CUST0140,PROD009,Winter Coat,Clothing,East,Online,Credit Card,5,149.99,0.11,133.49,667.45,344.9,322.55
TXN00506,2023-08-14,CUST0085,PROD019,Water Bottle,Sports,South,Online,Cash,5,24.99,0.0,24.99,124.95,78.27,46.68
TXN00769,2023-08-15,CUST0148,PROD002,Wireless Earbuds,Electronics,South,Mobile App,Net Banking,4,89.99,0.19,72.89,291.56,155.44,136.12
TXN00918,2023-08-15,CUST0377,PROD009,Winter Coat,Clothing,East,Mobile App,Credit Card,3,149.99,0.14,128.99,386.97,248.29,138.68
TXN00471,2023-08-15,CUST0425,PROD028,Lipstick Set,Beauty,South,Mobile App,UPI,2,39.99,0.16,33.59,67.18,40.72,26.46
TXN00288,2023-08-16,CUST0185,PROD013,Blender Pro,Home & Kitchen,East,Online,Debit Card,1,59.99,0.02,58.79,58.79,37.54,21.25
TXN00172,2023-08-16,CUST0313,PROD004,"Tablet 10""",Electronics,East,Mobile App,Net Banking,3,399.99,0.17,331.99,995.97,495.5,500.47
TXN01015,2023-08-16,CUST0379,PROD026,Vitamin C Serum,Beauty,East,Online,UPI,2,34.99,0.23,26.94,53.88,30.69,23.19
TXN00795,2023-08-16,CUST0116,PROD018,Resistance Bands,Sports,Central,In-Store,UPI,4,19.99,0.15,16.99,67.96,34.82,33.14
TXN01192,2023-08-16,CUST0258,PROD004,"Tablet 10""",Electronics,Central,Online,UPI,5,399.99,0.23,307.99,1539.95,723.68,816.27
TXN01136,2023-08-16,CUST0418,PROD026,Vitamin C Serum,Beauty,South,In-Store,UPI,2,34.99,0.03,33.94,67.88,40.86,27.02
TXN01154,2023-08-16,CUST0401,PROD030,Perfume 50ml,Beauty,North,In-Store,Credit Card,3,69.99,0.12,61.59,184.77,109.85,74.92
TXN01544,2023-08-16,CUST0073,PROD016,Yoga Mat,Sports,East,In-Store,Credit Card,5,34.99,0.24,26.59,132.95,63.87,69.08
TXN01685,2023-08-17,CUST0309,PROD014,Knife Set,Home & Kitchen,Central,In-Store,Debit Card,1,44.99,0.16,37.79,37.79,20.42,17.37
TXN00766,2023-08-17,CUST0347,PROD008,Casual T-Shirt,Clothing,North,Mobile App,Net Banking,2,24.99,0.01,24.74,49.48,27.59,21.89
TXN00551,2023-08-17,CUST0456,PROD008,Casual T-Shirt,Clothing,North,In-Store,Cash,3,24.99,0.08,22.99,68.97,38.08,30.89
TXN00711,2023-08-17,CUST0010,PROD001,"Laptop Pro 15""",Electronics,West,Online,Credit Card,1,1199.99,0.02,1175.99,1175.99,700.31,475.68
TXN01651,2023-08-17,CUST0007,PROD024,SQL Mastery,Books,North,In-Store,Cash,1,34.99,0.17,29.04,29.04,18.29,10.75
TXN00704,2023-08-17,CUST0180,PROD001,"Laptop Pro 15""",Electronics,South,Mobile App,UPI,4,1199.99,0.02,1175.99,4703.96,2214.54,2489.42
TXN00637,2023-08-17,CUST0148,PROD006,Running Jacket,Clothing,South,Online,Debit Card,4,79.99,0.08,73.59,294.36,175.45,118.91
TXN01338,2023-08-18,CUST0467,PROD021,Data Science Handbook,Books,West,Mobile App,Net Banking,1,49.99,0.02,48.99,48.99,31.07,17.92
TXN01678,2023-08-18,CUST0082,PROD027,Moisturizer SPF30,Beauty,North,In-Store,Debit Card,5,29.99,0.21,23.69,118.45,72.59,45.86
TXN01360,2023-08-18,CUST0210,PROD027,Moisturizer SPF30,Beauty,South,Mobile App,Debit Card,3,29.99,0.16,25.19,75.57,34.7,40.87
TXN01954,2023-08-18,CUST0454,PROD019,Water Bottle,Sports,South,Mobile App,Net Banking,5,24.99,0.07,23.24,116.2,56.06,60.14
TXN00946,2023-08-18,CUST0162,PROD027,Moisturizer SPF30,Beauty,North,In-Store,Debit Card,1,29.99,0.07,27.89,27.89,14.89,13.0
TXN00163,2023-08-19,CUST0053,PROD015,Cutting Board,Home & Kitchen,East,Mobile App,Credit Card,4,19.99,0.13,17.39,69.56,44.63,24.93
TXN01252,2023-08-19,CUST0491,PROD026,Vitamin C Serum,Beauty,Central,Online,UPI,3,34.99,0.22,27.29,81.87,47.96,33.91
TXN00554,2023-08-19,CUST0212,PROD014,Knife Set,Home & Kitchen,South,Online,Credit Card,3,44.99,0.19,36.44,109.32,60.58,48.74
TXN00580,2023-08-19,CUST0152,PROD015,Cutting Board,Home & Kitchen,East,Mobile App,UPI,5,19.99,0.04,19.19,95.95,53.37,42.58
TXN00728,2023-08-19,CUST0211,PROD027,Moisturizer SPF30,Beauty,South,Online,Cash,2,29.99,0.04,28.79,57.58,29.03,28.55
TXN01409,2023-08-19,CUST0425,PROD015,Cutting Board,Home & Kitchen,South,Online,Cash,3,19.99,0.09,18.19,54.57,31.56,23.01
TXN00718,2023-08-19,CUST0495,PROD016,Yoga Mat,Sports,North,Online,UPI,5,34.99,0.16,29.39,146.95,80.81,66.14
TXN01978,2023-08-20,CUST0321,PROD025,ML for Beginners,Books,Central,Mobile App,Net Banking,1,29.99,0.16,25.19,25.19,12.76,12.43
TXN01619,2023-08-20,CUST0228,PROD009,Winter Coat,Clothing,West,In-Store,UPI,4,149.99,0.22,116.99,467.96,253.69,214.27
TXN00861,2023-08-20,CUST0167,PROD021,Data Science Handbook,Books,Central,Online,Debit Card,3,49.99,0.24,37.99,113.97,66.24,47.73
TXN01720,2023-08-20,CUST0151,PROD015,Cutting Board,Home & Kitchen,South,Online,UPI,1,19.99,0.17,16.59,16.59,9.09,7.5
TXN00657,2023-08-20,CUST0425,PROD014,Knife Set,Home & Kitchen,East,Online,Cash,1,44.99,0.12,39.59,39.59,19.7,19.89
TXN00751,2023-08-20,CUST0249,PROD029,Hair Dryer,Beauty,Central,Mobile App,Credit Card,3,59.99,0.01,59.39,178.17,93.46,84.71
TXN01340,2023-08-21,CUST0195,PROD006,Running Jacket,Clothing,East,In-Store,Debit Card,5,79.99,0.15,67.99,339.95,198.8,141.15
TXN01256,2023-08-21,CUST0021,PROD014,Knife Set,Home & Kitchen,South,In-Store,Cash,3,44.99,0.02,44.09,132.27,67.32,64.95
TXN00130,2023-08-21,CUST0047,PROD004,"Tablet 10""",Electronics,South,Mobile App,Cash,3,399.99,0.05,379.99,1139.97,540.84,599.13
TXN00238,2023-08-21,CUST0329,PROD025,ML for Beginners,Books,Central,Mobile App,Net Banking,1,29.99,0.23,23.09,23.09,11.94,11.15
TXN01349,2023-08-21,CUST0323,PROD026,Vitamin C Serum,Beauty,Central,Mobile App,Credit Card,3,34.99,0.04,33.59,100.77,52.1,48.67
TXN00944,2023-08-21,CUST0002,PROD006,Running Jacket,Clothing,West,Mobile App,Credit Card,5,79.99,0.15,67.99,339.95,199.26,140.69
TXN00639,2023-08-21,CUST0210,PROD024,SQL Mastery,Books,West,Online,Cash,2,34.99,0.05,33.24,66.48,38.68,27.8
TXN00691,2023-08-21,CUST0263,PROD021,Data Science Handbook,Books,West,Mobile App,UPI,3,49.99,0.13,43.49,130.47,58.99,71.48
TXN01201,2023-08-21,CUST0325,PROD005,USB-C Hub,Electronics,East,Online,Debit Card,4,49.99,0.01,49.49,197.96,118.15,79.81
TXN00685,2023-08-22,CUST0458,PROD006,Running Jacket,Clothing,Central,In-Store,Cash,2,79.99,0.16,67.19,134.38,71.65,62.73
TXN00455,2023-08-22,CUST0487,PROD028,Lipstick Set,Beauty,East,In-Store,Credit Card,5,39.99,0.14,34.39,171.95,99.89,72.06
TXN00410,2023-08-22,CUST0026,PROD007,Slim Jeans,Clothing,East,Mobile App,Debit Card,2,59.99,0.21,47.39,94.78,47.38,47.4
TXN01936,2023-08-22,CUST0046,PROD025,ML for Beginners,Books,Central,In-Store,Debit Card,5,29.99,0.19,24.29,121.45,71.07,50.38
TXN01974,2023-08-22,CUST0387,PROD005,USB-C Hub,Electronics,Central,Online,Cash,2,49.99,0.08,45.99,91.98,48.71,43.27
TXN00317,2023-08-23,CUST0290,PROD011,Air Fryer 5L,Home & Kitchen,West,Mobile App,Cash,3,89.99,0.06,84.59,253.77,128.85,124.92
TXN00627,2023-08-23,CUST0455,PROD009,Winter Coat,Clothing,South,In-Store,Net Banking,5,149.99,0.12,131.99,659.95,339.86,320.09
TXN00427,2023-08-23,CUST0074,PROD008,Casual T-Shirt,Clothing,East,Mobile App,Debit Card,4,24.99,0.25,18.74,74.96,47.12,27.84
TXN00311,2023-08-23,CUST0317,PROD024,SQL Mastery,Books,South,Mobile App,UPI,5,34.99,0.03,33.94,169.7,88.31,81.39
TXN00187,2023-08-23,CUST0019,PROD027,Moisturizer SPF30,Beauty,East,Online,Credit Card,2,29.99,0.02,29.39,58.78,35.58,23.2
TXN00181,2023-08-23,CUST0033,PROD001,"Laptop Pro 15""",Electronics,North,In-Store,Cash,2,1199.99,0.1,1079.99,2159.98,1314.95,845.03
TXN00534,2023-08-24,CUST0460,PROD017,Dumbbell Set,Sports,Central,Online,Net Banking,3,79.99,0.24,60.79,182.37,98.8,83.57
TXN01170,2023-08-24,CUST0133,PROD013,Blender Pro,Home & Kitchen,West,In-Store,Net Banking,1,59.99,0.02,58.79,58.79,34.81,23.98
TXN01500,2023-08-24,CUST0186,PROD014,Knife Set,Home & Kitchen,East,Online,UPI,2,44.99,0.05,42.74,85.48,46.47,39.01
TXN01554,2023-08-24,CUST0294,PROD026,Vitamin C Serum,Beauty,Central,Online,Net Banking,3,34.99,0.16,29.39,88.17,47.44,40.73
TXN01643,2023-08-24,CUST0324,PROD028,Lipstick Set,Beauty,East,Mobile App,Credit Card,5,39.99,0.02,39.19,195.95,111.02,84.93
TXN01236,2023-08-24,CUST0096,PROD009,Winter Coat,Clothing,East,Online,Net Banking,1,149.99,0.19,121.49,121.49,60.52,60.97
TXN00307,2023-08-25,CUST0119,PROD022,Python Crash Course,Books,West,Mobile App,Debit Card,5,39.99,0.04,38.39,191.95,107.87,84.08
TXN00297,2023-08-25,CUST0483,PROD025,ML for Beginners,Books,South,In-Store,UPI,2,29.99,0.17,24.89,49.78,27.88,21.9
TXN01460,2023-08-25,CUST0257,PROD010,Sneakers,Clothing,North,Mobile App,UPI,4,99.99,0.25,74.99,299.96,182.78,117.18
TXN00671,2023-08-25,CUST0434,PROD016,Yoga Mat,Sports,South,In-Store,UPI,1,34.99,0.12,30.79,30.79,16.02,14.77
TXN01000,2023-08-25,CUST0035,PROD002,Wireless Earbuds,Electronics,North,Mobile App,Debit Card,3,89.99,0.17,74.69,224.07,121.64,102.43
TXN00871,2023-08-25,CUST0092,PROD021,Data Science Handbook,Books,South,In-Store,Credit Card,5,49.99,0.0,49.99,249.95,149.5,100.45
TXN00867,2023-08-26,CUST0347,PROD019,Water Bottle,Sports,South,Mobile App,Debit Card,1,24.99,0.01,24.74,24.74,12.82,11.92
TXN00945,2023-08-27,CUST0254,PROD014,Knife Set,Home & Kitchen,East,Mobile App,Credit Card,4,44.99,0.07,41.84,167.36,98.08,69.28
TXN01394,2023-08-27,CUST0395,PROD028,Lipstick Set,Beauty,East,Mobile App,Net Banking,2,39.99,0.01,39.59,79.18,41.42,37.76
TXN01504,2023-08-28,CUST0313,PROD022,Python Crash Course,Books,South,Online,Net Banking,5,39.99,0.21,31.59,157.95,73.85,84.1
TXN00820,2023-08-28,CUST0138,PROD010,Sneakers,Clothing,Central,Mobile App,Net Banking,4,99.99,0.05,94.99,379.96,244.1,135.86
TXN00851,2023-08-28,CUST0068,PROD008,Casual T-Shirt,Clothing,North,In-Store,Cash,2,24.99,0.13,21.74,43.48,27.66,15.82
TXN01701,2023-08-28,CUST0178,PROD013,Blender Pro,Home & Kitchen,East,Online,Net Banking,4,59.99,0.04,57.59,230.36,122.17,108.19
TXN01175,2023-08-28,CUST0329,PROD009,Winter Coat,Clothing,Central,In-Store,Credit Card,4,149.99,0.17,124.49,497.96,258.83,239.13
TXN01335,2023-08-29,CUST0381,PROD006,Running Jacket,Clothing,North,Online,Credit Card,4,79.99,0.07,74.39,297.56,166.91,130.65
TXN01790,2023-08-29,CUST0490,PROD029,Hair Dryer,Beauty,East,Mobile App,Cash,3,59.99,0.15,50.99,152.97,98.8,54.17
TXN01738,2023-08-29,CUST0262,PROD015,Cutting Board,Home & Kitchen,West,In-Store,Cash,5,19.99,0.08,18.39,91.95,47.04,44.91
TXN00173,2023-08-29,CUST0463,PROD010,Sneakers,Clothing,South,In-Store,Cash,2,99.99,0.08,91.99,183.98,112.55,71.43
TXN00184,2023-08-29,CUST0023,PROD025,ML for Beginners,Books,West,In-Store,UPI,5,29.99,0.14,25.79,128.95,68.1,60.85
TXN00043,2023-08-29,CUST0114,PROD012,Coffee Maker,Home & Kitchen,South,In-Store,UPI,1,69.99,0.1,62.99,62.99,28.83,34.16
TXN00341,2023-08-30,CUST0489,PROD024,SQL Mastery,Books,North,Online,Cash,3,34.99,0.14,30.09,90.27,43.74,46.53
TXN00511,2023-08-30,CUST0445,PROD028,Lipstick Set,Beauty,West,Online,Debit Card,1,39.99,0.05,37.99,37.99,21.7,16.29
TXN01457,2023-08-30,CUST0351,PROD003,Smart Watch,Electronics,North,In-Store,Credit Card,5,249.99,0.06,234.99,1174.95,662.51,512.44
TXN01369,2023-08-30,CUST0193,PROD017,Dumbbell Set,Sports,East,In-Store,Credit Card,1,79.99,0.07,74.39,74.39,43.24,31.15
TXN01398,2023-08-30,CUST0312,PROD011,Air Fryer 5L,Home & Kitchen,West,In-Store,Debit Card,5,89.99,0.21,71.09,355.45,221.32,134.13
TXN01497,2023-08-30,CUST0069,PROD015,Cutting Board,Home & Kitchen,North,In-Store,Net Banking,3,19.99,0.11,17.79,53.37,27.05,26.32
TXN00572,2023-08-31,CUST0200,PROD009,Winter Coat,Clothing,East,In-Store,Debit Card,1,149.99,0.13,130.49,130.49,84.35,46.14
TXN00456,2023-08-31,CUST0367,PROD009,Winter Coat,Clothing,East,Mobile App,Net Banking,3,149.99,0.14,128.99,386.97,222.1,164.87
TXN01118,2023-08-31,CUST0390,PROD001,"Laptop Pro 15""",Electronics,South,Mobile App,Debit Card,5,1199.99,0.15,1019.99,5099.95,2602.48,2497.47
TXN00625,2023-08-31,CUST0071,PROD024,SQL Mastery,Books,South,Online,Debit Card,3,34.99,0.05,33.24,99.72,52.6,47.12
TXN00262,2023-08-31,CUST0124,PROD017,Dumbbell Set,Sports,South,In-Store,Debit Card,3,79.99,0.09,72.79,218.37,131.21,87.16
TXN01614,2023-09-01,CUST0480,PROD025,ML for Beginners,Books,Central,Mobile App,Net Banking,1,29.99,0.0,29.99,29.99,18.44,11.55
TXN01177,2023-09-01,CUST0059,PROD013,Blender Pro,Home & Kitchen,East,In-Store,Credit Card,5,59.99,0.12,52.79,263.95,155.85,108.1
TXN00908,2023-09-01,CUST0110,PROD016,Yoga Mat,Sports,West,Online,UPI,1,34.99,0.02,34.29,34.29,21.52,12.77
TXN01144,2023-09-02,CUST0418,PROD027,Moisturizer SPF30,Beauty,North,Online,Cash,3,29.99,0.04,28.79,86.37,46.58,39.79
TXN01858,2023-09-02,CUST0494,PROD012,Coffee Maker,Home & Kitchen,West,In-Store,Debit Card,4,69.99,0.05,66.49,265.96,165.63,100.33
TXN00874,2023-09-02,CUST0236,PROD001,"Laptop Pro 15""",Electronics,West,Mobile App,Cash,4,1199.99,0.03,1163.99,4655.96,2255.1,2400.86
TXN01573,2023-09-02,CUST0445,PROD024,SQL Mastery,Books,South,Online,UPI,5,34.99,0.16,29.39,146.95,92.46,54.49
TXN01823,2023-09-03,CUST0011,PROD004,"Tablet 10""",Electronics,North,Online,UPI,1,399.99,0.08,367.99,367.99,183.67,184.32
TXN00299,2023-09-03,CUST0299,PROD029,Hair Dryer,Beauty,West,Mobile App,Cash,4,59.99,0.02,58.79,235.16,152.42,82.74
TXN00744,2023-09-03,CUST0343,PROD013,Blender Pro,Home & Kitchen,East,Online,Net Banking,2,59.99,0.16,50.39,100.78,47.18,53.6
TXN01781,2023-09-03,CUST0035,PROD013,Blender Pro,Home & Kitchen,East,In-Store,Debit Card,5,59.99,0.14,51.59,257.95,118.17,139.78
TXN01731,2023-09-03,CUST0110,PROD009,Winter Coat,Clothing,North,Online,Net Banking,2,149.99,0.05,142.49,284.98,155.3,129.68
TXN00515,2023-09-04,CUST0338,PROD021,Data Science Handbook,Books,South,Mobile App,Cash,5,49.99,0.13,43.49,217.45,102.96,114.49
TXN01427,2023-09-04,CUST0018,PROD017,Dumbbell Set,Sports,East,In-Store,Debit Card,3,79.99,0.08,73.59,220.77,129.16,91.61
TXN00931,2023-09-04,CUST0140,PROD023,Business Analytics,Books,Central,In-Store,Net Banking,2,44.99,0.0,44.99,89.98,57.29,32.69
TXN01021,2023-09-04,CUST0041,PROD015,Cutting Board,Home & Kitchen,East,In-Store,Net Banking,4,19.99,0.24,15.19,60.76,29.79,30.97
TXN01542,2023-09-04,CUST0422,PROD021,Data Science Handbook,Books,South,Online,Net Banking,1,49.99,0.19,40.49,40.49,19.36,21.13
TXN01814,2023-09-05,CUST0396,PROD028,Lipstick Set,Beauty,Central,Online,Debit Card,5,39.99,0.09,36.39,181.95,81.98,99.97
TXN00659,2023-09-05,CUST0376,PROD004,"Tablet 10""",Electronics,Central,In-Store,UPI,5,399.99,0.04,383.99,1919.95,994.58,925.37
TXN00886,2023-09-05,CUST0067,PROD022,Python Crash Course,Books,South,Online,Debit Card,3,39.99,0.17,33.19,99.57,46.52,53.05
TXN01531,2023-09-05,CUST0440,PROD007,Slim Jeans,Clothing,East,Online,Cash,4,59.99,0.08,55.19,220.76,124.6,96.16
TXN00408,2023-09-06,CUST0389,PROD009,Winter Coat,Clothing,Central,In-Store,Credit Card,2,149.99,0.23,115.49,230.98,122.75,108.23
TXN00328,2023-09-06,CUST0404,PROD013,Blender Pro,Home & Kitchen,East,Mobile App,Credit Card,3,59.99,0.14,51.59,154.77,73.69,81.08
TXN00825,2023-09-06,CUST0401,PROD015,Cutting Board,Home & Kitchen,North,Online,Credit Card,2,19.99,0.16,16.79,33.58,15.39,18.19
TXN00856,2023-09-06,CUST0235,PROD016,Yoga Mat,Sports,West,Online,Debit Card,4,34.99,0.09,31.84,127.36,75.37,51.99
TXN01533,2023-09-07,CUST0396,PROD013,Blender Pro,Home & Kitchen,Central,In-Store,Credit Card,2,59.99,0.06,56.39,112.78,68.95,43.83
TXN01098,2023-09-07,CUST0030,PROD030,Perfume 50ml,Beauty,East,Online,Cash,1,69.99,0.23,53.89,53.89,33.87,20.02
TXN00310,2023-09-08,CUST0271,PROD013,Blender Pro,Home & Kitchen,East,Mobile App,Net Banking,2,59.99,0.11,53.39,106.78,53.65,53.13
TXN00272,2023-09-08,CUST0095,PROD017,Dumbbell Set,Sports,Central,Mobile App,Credit Card,3,79.99,0.04,76.79,230.37,136.85,93.52
TXN01773,2023-09-08,CUST0347,PROD017,Dumbbell Set,Sports,West,Mobile App,Cash,1,79.99,0.07,74.39,74.39,41.34,33.05
TXN01514,2023-09-08,CUST0380,PROD030,Perfume 50ml,Beauty,Central,In-Store,UPI,1,69.99,0.04,67.19,67.19,33.05,34.14
TXN01433,2023-09-08,CUST0236,PROD016,Yoga Mat,Sports,East,Online,Cash,4,34.99,0.07,32.54,130.16,61.74,68.42
TXN01018,2023-09-09,CUST0036,PROD023,Business Analytics,Books,South,Online,Debit Card,2,44.99,0.11,40.04,80.08,36.13,43.95
TXN01592,2023-09-09,CUST0013,PROD008,Casual T-Shirt,Clothing,West,Online,UPI,4,24.99,0.1,22.49,89.96,47.27,42.69
TXN00562,2023-09-09,CUST0485,PROD008,Casual T-Shirt,Clothing,West,In-Store,Credit Card,3,24.99,0.12,21.99,65.97,29.8,36.17
TXN01802,2023-09-09,CUST0056,PROD002,Wireless Earbuds,Electronics,East,Mobile App,UPI,2,89.99,0.22,70.19,140.38,86.31,54.07
TXN00201,2023-09-10,CUST0014,PROD006,Running Jacket,Clothing,East,Mobile App,Cash,2,79.99,0.2,63.99,127.98,63.65,64.33
TXN00012,2023-09-10,CUST0047,PROD018,Resistance Bands,Sports,North,Online,Debit Card,2,19.99,0.25,14.99,29.98,14.32,15.66
TXN00887,2023-09-10,CUST0156,PROD024,SQL Mastery,Books,South,Online,Cash,1,34.99,0.2,27.99,27.99,17.87,10.12
TXN00451,2023-09-11,CUST0446,PROD001,"Laptop Pro 15""",Electronics,South,Online,Net Banking,2,1199.99,0.13,1043.99,2087.98,1135.56,952.42
TXN01831,2023-09-11,CUST0286,PROD021,Data Science Handbook,Books,West,In-Store,UPI,2,49.99,0.21,39.49,78.98,50.29,28.69
TXN01747,2023-09-11,CUST0233,PROD016,Yoga Mat,Sports,Central,Mobile App,UPI,1,34.99,0.05,33.24,33.24,21.17,12.07
TXN00697,2023-09-11,CUST0386,PROD002,Wireless Earbuds,Electronics,West,In-Store,Debit Card,5,89.99,0.23,69.29,346.45,166.58,179.87
TXN01453,2023-09-11,CUST0388,PROD025,ML for Beginners,Books,West,In-Store,Net Banking,5,29.99,0.1,26.99,134.95,83.91,51.04
TXN00268,2023-09-12,CUST0239,PROD023,Business Analytics,Books,North,Mobile App,Net Banking,3,44.99,0.07,41.84,125.52,69.36,56.16
TXN00638,2023-09-12,CUST0438,PROD006,Running Jacket,Clothing,West,Mobile App,Credit Card,5,79.99,0.19,64.79,323.95,146.57,177.38
TXN00722,2023-09-12,CUST0305,PROD010,Sneakers,Clothing,Central,Online,Credit Card,1,99.99,0.2,79.99,79.99,37.7,42.29
TXN01970,2023-09-12,CUST0121,PROD016,Yoga Mat,Sports,West,Mobile App,Debit Card,4,34.99,0.12,30.79,123.16,56.93,66.23
TXN01168,2023-09-12,CUST0050,PROD025,ML for Beginners,Books,North,Online,UPI,1,29.99,0.24,22.79,22.79,12.84,9.95
TXN01587,2023-09-12,CUST0099,PROD012,Coffee Maker,Home & Kitchen,Central,Online,Cash,5,69.99,0.13,60.89,304.45,191.82,112.63
TXN00547,2023-09-13,CUST0069,PROD007,Slim Jeans,Clothing,Central,Mobile App,UPI,4,59.99,0.2,47.99,191.96,93.16,98.8
TXN00569,2023-09-13,CUST0191,PROD017,Dumbbell Set,Sports,West,Mobile App,Credit Card,3,79.99,0.11,71.19,213.57,129.67,83.9
TXN00099,2023-09-13,CUST0321,PROD019,Water Bottle,Sports,West,Online,Debit Card,1,24.99,0.05,23.74,23.74,12.4,11.34
TXN00799,2023-09-13,CUST0143,PROD010,Sneakers,Clothing,Central,Mobile App,UPI,4,99.99,0.03,96.99,387.96,239.61,148.35
TXN00453,2023-09-13,CUST0229,PROD004,"Tablet 10""",Electronics,East,Online,Net Banking,4,399.99,0.2,319.99,1279.96,690.69,589.27
TXN01915,2023-09-14,CUST0440,PROD024,SQL Mastery,Books,West,Mobile App,Cash,3,34.99,0.25,26.24,78.72,36.92,41.8
TXN00929,2023-09-14,CUST0105,PROD015,Cutting Board,Home & Kitchen,South,In-Store,Cash,4,19.99,0.11,17.79,71.16,44.07,27.09
TXN01893,2023-09-14,CUST0319,PROD021,Data Science Handbook,Books,North,In-Store,Net Banking,2,49.99,0.04,47.99,95.98,57.84,38.14
TXN01705,2023-09-14,CUST0279,PROD029,Hair Dryer,Beauty,North,Mobile App,Credit Card,1,59.99,0.21,47.39,47.39,29.67,17.72
TXN01120,2023-09-15,CUST0405,PROD026,Vitamin C Serum,Beauty,North,Online,Cash,4,34.99,0.02,34.29,137.16,73.22,63.94
TXN00135,2023-09-15,CUST0114,PROD019,Water Bottle,Sports,Central,Online,Cash,3,24.99,0.13,21.74,65.22,30.77,34.45
TXN01607,2023-09-15,CUST0393,PROD017,Dumbbell Set,Sports,South,Online,UPI,4,79.99,0.15,67.99,271.96,124.61,147.35
TXN00742,2023-09-16,CUST0018,PROD016,Yoga Mat,Sports,West,Mobile App,Net Banking,1,34.99,0.25,26.24,26.24,15.66,10.58
TXN01536,2023-09-16,CUST0094,PROD019,Water Bottle,Sports,West,Mobile App,Debit Card,5,24.99,0.25,18.74,93.7,43.72,49.98
TXN01609,2023-09-16,CUST0033,PROD006,Running Jacket,Clothing,South,Online,Debit Card,4,79.99,0.1,71.99,287.96,184.11,103.85
